Name,Address,Type,Bedroom limit,Guest limit,Expiration date,Location,x,y
4531 S Rocheblave St,4531 S Rocheblave St,Accessory STR,2,4,08/06/2020 11:59:59 PM,"(29.9475412696811, -90.1061879570013)",3669460.86,528496.2
1622 Treasure St A,1622 Treasure St A,Commercial STR,3,6,02/03/2020 11:59:59 PM,"(29.9888604052391, -90.072159963121)",3680071.46,543638.4
900 Bartholomew St Unit 415,900 Bartholomew St Unit 415,Commercial STR,1,2,06/06/2020 11:59:59 PM,"(29.9636780343351, -90.0363136065955)",3691522.19,534607.83
541 S Miro St,541 S Miro St,Commercial STR,2,4,04/14/2020 11:59:59 PM,"(29.9588401832599, -90.0866929689688)",3675589.83,532671.55
2311 St Thomas St,2311 St Thomas St,Accessory STR,1,2,05/08/2020 11:59:59 PM,"(29.9248350292073, -90.0746343467887)",3679543.95,520347.78
37 Snipe St,37 Snipe St,Accessory STR,2,4,11/16/2019 11:59:59 PM,"(30.0247870603021, -90.0959482617636)",3672400.23,556620.69
1020 Race St Apt 3,1020 Race St Apt 3,Commercial STR,2,4,05/12/2020 11:59:59 PM,"(29.9341385514556, -90.0719509407951)",3680356.68,523740.22
217 S Rocheblave St,217 S Rocheblave St,Accessory STR,2,4,03/28/2020 11:59:59 PM,"(29.9628068014829, -90.0861944299408)",3675731.99,534115.68
2228 Gravier St Apt 302,2228 Gravier St Apt 302,Commercial STR,,,06/12/2020 11:59:59 PM,"(29.9582769240471, -90.086773590351)",3675566.53,532466.45
332 Bermuda St,332 Bermuda St,Accessory STR,,,02/11/2020 11:59:59 PM,"(29.9527615346539, -90.0524215304918)",3686466.36,530580.82
900 Bartholomew St Unit 406,900 Bartholomew St Unit 406,Commercial STR,2,4,06/06/2020 11:59:59 PM,"(29.9636411834197, -90.0361572765411)",3691571.84,534594.99
2807 St Claude Ave,2807 St Claude Ave,Commercial STR,2,4,05/22/2020 11:59:59 PM,"(29.9687356932866, -90.0479365815761)",3687821.41,536405.51
900 Bartholomew St Unit 221,900 Bartholomew St Unit 221,Commercial STR,1,2,06/06/2020 11:59:59 PM,"(29.9637847026853, -90.0364778093055)",3691469.76,534646.03
703 Carondelet Apt 107,703 Carondelet Apt 107,Commercial STR,1,2,02/06/2020 11:02:52 AM,"(29.9474909970806, -90.0728558928007)",3680016.65,528592.5
1925 Iberville St,1925 Iberville St,Accessory STR,3,6,12/04/2019 04:12:47 PM,"(29.9618274982616, -90.0792158556925)",3677945.5211,533783.68557
841 Bourbon St,841 Bourbon St,Commercial STR,1,2,03/05/2020 11:59:59 PM,"(29.960232823438, -90.0642919410732)",3682677.36,533255.83
1041 Constance St Apt 203,1041 Constance St Apt 203,Commercial STR,2,4,05/01/2020 11:59:59 PM,"(29.9415196612232, -90.0695833974865)",3681076.93,526432.52
5790 Eastover Drive,5790 Eastover Drive,Commercial STR,3,6,05/30/2020 11:59:59 PM,"(29.9676436506615, -90.0192026687271)",3696923.43,536111.6
2824 Baronne St,2824 Baronne St,Accessory STR,1,2,07/29/2020 11:59:59 PM,"(29.9322543821266, -90.0877841265356)",3675349.41,523000.21
2817 Grand Route St John St,2817 Grand Route St John St,Accessory STR,1,2,10/21/2019 11:59:59 PM,"(29.979788033692, -90.0783795958437)",3678138.77883,540317.71802
3319 Bell Street,3319 Bell Street,Accessory STR,1,2,02/06/2020 12:05:04 PM,"(29.9785107643206, -90.0869352694615)",3675435.3,539823.69
3502 Tulane Ave Apt 1,3502 Tulane Ave Apt 1,Commercial STR,3,6,01/21/2020 11:59:59 PM,"(29.9657535900824, -90.0998831393925)",3671386.18,535140.33
637 S Hennessey St,637 S Hennessey St,Commercial STR,3,6,02/14/2020 11:59:59 PM,"(29.9713734714518, -90.1077471504293)",3668874.4,537157.22
2113 Fourth St,2113 Fourth St,Accessory STR,2,4,01/01/2020 11:59:59 PM,"(29.9358883705279, -90.0883363728322)",3675160.14,524319.76
3044 Marais St,3044 Marais St,Accessory STR,3,6,05/20/2020 11:59:59 PM,"(29.9685888936919, -90.0445478518964)",3688894.92,536364.18
1217 N Roman St,1217 N Roman St,Accessory STR,2,4,05/17/2020 11:59:59 PM,"(29.9697293654564, -90.071581110048)",3680331.3,536683.64
634 Elysian Fields Ave Apt B,634 Elysian Fields Ave Apt B,Commercial STR,1,2,12/09/2019 11:59:59 PM,"(29.9643445189483, -90.0567795306113)",3685039.42162,534777.41665
301 St Charles Ave Apt 305 Unit 305,301 St Charles Ave Apt 305 Unit 305,Commercial STR,,,08/06/2020 11:59:59 PM,"(29.9515041426278, -90.0702884188181)",3680813.63,530060.78
2228 Gravier St Apt 204,2228 Gravier St Apt 204,Commercial STR,1,2,06/12/2020 11:59:59 PM,"(29.9582641034356, -90.0868107319311)",3675554.82,532461.66
292 Ivy Street,292 Ivy Street,Commercial STR,2,4,01/30/2020 02:30:44 PM,"(29.9283357995044, -90.0683171683943)",3681530.87,521642.82
1831 Hastings Pl,1831 Hastings Pl,Commercial STR,2,4,01/15/2020 11:59:59 PM,"(29.9314269620729, -90.0734543476571)",3679891.36,522748.95
5512 Baccich St,5512 Baccich St,Temporary STR,4,8,03/21/2020 11:59:59 PM,"(30.0156456130732, -90.0480474050474)",3687594.98,553463.35
523 Sixth St,523 Sixth St,Accessory STR,,,06/11/2020 11:59:59 PM,"(29.9211178437943, -90.0805076876648)",3677698.34,518975.69
2428 Valence St,2428 Valence St,Commercial STR,2,4,11/01/2019 11:59:59 PM,"(29.934697021073, -90.1065996399382)",3669380.49191,523824.15372
822 Howard Ave 204,822 Howard Ave 204,Commercial STR,2,4,07/30/2020 11:59:59 PM,"(29.9440835589712, -90.0744531645302)",3679524.44,527347.87
3470 Annunciation St,3470 Annunciation St,Accessory STR,2,4,02/26/2020 11:59:59 PM,"(29.9194755069697, -90.0893619404844)",3674900.12,518347.92
123 Olivier Street,123 Olivier Street,Accessory STR,2,4,07/18/2020 11:59:59 PM,"(29.9545183591194, -90.0501649473799)",3687173.78,531227.66
3031 Esplanade Ave,3031 Esplanade Ave,Accessory STR,3,6,08/25/2020 11:59:59 PM,"(29.979595015303, -90.0830458985207)",3676662.3,540231.38
23060 Chef Menteur Hwy,23060 Chef Menteur Hwy,Commercial STR,3,6,12/04/2019 11:59:59 PM,"(30.0939204320378, -89.7675437636623)",3775973.55371,583030.84101
2017-2019 Louisa St,2017-2019 Louisa St,Accessory STR,2,4,05/30/2020 11:59:59 PM,"(29.9768862214929, -90.0394340737128)",3690479.93,539399.64
2110 Burgundy St,2110 Burgundy St,Commercial STR,3,6,05/02/2020 11:59:59 PM,"(29.9663454256085, -90.0575849955209)",3684776.29,535502.18
327 Belleville St,327 Belleville St,Accessory STR,2,4,08/18/2020 11:59:59 PM,"(29.9526267685351, -90.0480627805545)",3687847.16,530547.27
3312 Dauphine St Unit 3314,3312 Dauphine St Unit 3314,Accessory STR,1,2,01/17/2020 11:59:59 PM,"(29.963701427095, -90.0422328878803)",3689647.89,534595.17
3200 Cadiz St,3200 Cadiz St,Accessory STR,3,6,02/18/2020 11:59:59 PM,"(29.9421521804724, -90.1061508781763)",3669493.59,526536.65
924 Elysian Fields Ave Unit D,924 Elysian Fields Ave Unit D,Commercial STR,1,2,05/09/2020 10:34:06 AM,"(29.967123691097, -90.0572463811939)",3684880.35,535786.38
2818 First St,2818 First St,Accessory STR,2,4,09/05/2020 11:59:59 PM,"(29.9428959689416, -90.0903550146667)",3674493.16,526861.04
5107 Conti St Apt A,5107 Conti St Apt A,Commercial STR,,,08/08/2020 11:59:59 PM,"(29.9834829279441, -90.1077102567593)",3668838.98,541560.82
515 Short St Apt B,515 Short St Apt B,Accessory STR,1,2,07/25/2020 11:59:59 PM,"(29.9418004230795, -90.1337921533487)",3660741,526316.04
134 S Pierce St apt c,134 S Pierce St apt c,Accessory STR,1,2,04/09/2020 01:23:09 PM,"(29.9728958395472, -90.0999823570637)",3671326.81,537737.19
805 Louisa St,805 Louisa St,Accessory STR,3,6,01/06/2020 11:59:59 PM,"(29.9642090667525, -90.0432640638859)",3689319.3135,534776.08884
1812 S Rendon St,1812 S Rendon St,Accessory STR,3,6,01/24/2020 07:13:10 PM,"(29.9529896883182, -90.1060115286986)",3669495.51,530478.05
1205 Eighth St,1205 Eighth St,Commercial STR,2,4,06/03/2020 11:59:59 PM,"(29.9400650608399, -90.0763594118801)",3678936.78,525879.97
822 Howard Ave # 102,822 Howard Ave # 102,Commercial STR,2,4,06/04/2020 11:59:59 PM,"(29.9532756799494, -90.0707343187839)",3680665.33,530703.42
3041 Royal St,3041 Royal St,Accessory STR,2,4,04/19/2020 11:59:59 PM,"(29.9638959692792, -90.0461749872403)",3688398.92,534651.87
845 Wilson Dr,845 Wilson Dr,Accessory STR,2,4,09/05/2020 11:59:59 PM,"(29.9779337588219, -90.0914236063344)",3674016.65,539598.44
1429 N Claiborne Ave Apt I,1429 N Claiborne Ave Apt I,Commercial STR,2,4,04/12/2020 12:00:00 AM,"(29.9702986074295, -90.068629565667)",3681263.5,536900.94
1736 N Rampart St,1736 N Rampart St,Commercial STR,1,2,11/19/2019 11:59:59 PM,"(29.9671491047979, -90.0621615188685)",3683324.03292,535778.32365
25191 Chef Menteur Hwy,25191 Chef Menteur Hwy,Commercial STR,4,8,06/02/2020 11:59:59 PM,"(30.1362386468622, -89.7590593963379)",3778444.92,598455.95
401 Girod St Unit 4,401 Girod St Unit 4,Commercial STR,1,2,06/12/2020 11:59:59 PM,"(29.9467366040767, -90.0677180452017)",3681646.73,528336.11
2928 Bruxelles St 2928 Bruxelles Street,2928 Bruxelles St 2928 Bruxelles Street,Accessory STR,1,2,09/02/2020 05:06:03 PM,"(29.987660396673, -90.0716435640943)",3680239.73,543203.83
328 Henry Clay Ave,328 Henry Clay Ave,Accessory STR,2,4,02/11/2020 11:59:59 PM,"(29.9193481102888, -90.1264051661347)",3663166.45,518176.1
123 N Alexander St,123 N Alexander St,Accessory STR,2,4,01/13/2020 11:59:59 PM,"(29.9775401488843, -90.1037037339069)",3670130.5,539413.38
1522 Governor Nicholls,1522 Governor Nicholls,Accessory STR,3,6,11/09/2019 11:59:58 PM,"(29.9672479662138, -90.0685480423533)",3681301.55567,535791.89716
1625 Frenchmen St,1625 Frenchmen St,Accessory STR,3,6,01/10/2020 11:59:59 PM,"(29.9741270616619, -90.0583321183937)",3684508.25,538329.24
1830 Burgundy St,1830 Burgundy St,Accessory STR,3,6,07/24/2020 11:59:59 PM,"(29.9662018475651, -90.0611784601162)",3683639.11,535437.32
1209 Touro St,1209 Touro St,Accessory STR,1,2,12/25/2019 11:59:59 PM,"(29.9696897144784, -90.059281886709)",3684225.5,536712.31
855 Baronne St Unit 4B,855 Baronne St Unit 4B,Commercial STR,3,6,12/17/2019 11:59:59 PM,"(29.9452230737928, -90.0747087721718)",3679438.94,527761.35
919 Pleasant St,919 Pleasant St,Accessory STR,2,4,03/06/2020 11:59:59 PM,"(29.9222265836219, -90.0863472586742)",3675844.19,519358.69
2112 Chartres St,2112 Chartres St,Commercial STR,5,10,01/23/2020 11:59:59 PM,"(29.9634638507746, -90.0574184483502)",3684840.69,534454.92
3737 Bienville Ave,3737 Bienville Ave,Commercial STR,4,8,06/11/2020 11:59:59 PM,"(29.9742011548665, -90.0957444267031)",3672663.41,538226.32
738 Jackson Ave,738 Jackson Ave,Accessory STR,3,6,09/20/2019 11:59:59 PM,"(29.9270170125954, -90.0747110775244)",3679510.93,521140.96
935 Third St,935 Third St,Accessory STR,1,2,08/12/2020 11:59:59 PM,"(29.9261986434152, -90.0800054870275)",3677837.21,520824.99
3624 Touro St,3624 Touro St,Accessory STR,2,4,06/27/2020 11:59:59 PM,"(29.995316888324, -90.0615522205514)",3683403.26,546023.34
935 Sixth St,935 Sixth St,Accessory STR,,,05/10/2020 11:59:59 PM,"(29.9244900800127, -90.082960239919)",3676908.08,520193.47
1240 Carondelet St,1240 Carondelet St,Commercial STR,5,10,08/02/2020 11:59:59 PM,"(29.9412147340511, -90.0755776102444)",3679179.79,526300.75
1438 N Claiborne Ave,1438 N Claiborne Ave,Commercial STR,5,10,01/01/2020 11:59:59 PM,"(29.9699320369842, -90.0676573264579)",3681572.79,536771.04
320 N Cortez St Unit C,320 N Cortez St Unit C,Commercial STR,4,8,06/13/2020 11:59:59 PM,"(29.9741284217652, -90.0950753258557)",3672875.53,538202.16
4501 Perrier Street,4501 Perrier Street,Commercial STR,3,6,07/17/2020 11:59:59 PM,"(29.9706886885711, -90.0670246805733)",3681770.05,537048.4
4966 Feliciana Dr,4966 Feliciana Dr,Temporary STR,3,6,04/27/2020 11:59:59 PM,"(30.011225265266, -90.0408134983732)",3689902.37,551881.69
855 Baronne St #Unit 4B,855 Baronne St #Unit 4B,Commercial STR,2,4,06/13/2020 11:59:59 PM,"(29.9452849665007, -90.0747479995621)",3679426.27,527783.72
795 Sutter Street 302,795 Sutter Street 302,Commercial STR,3,6,02/27/2020 11:59:59 PM,"(29.962378620123, -90.0942223278573)",3673191.79,533932.4
1458 Nashville Ave,1458 Nashville Ave,Accessory STR,2,4,03/10/2020 11:59:59 PM,"(29.9283591000285, -90.1173161026108)",3666010.82,521483.27
728 Josephine St,728 Josephine St,Accessory STR,3,6,07/07/2020 11:59:59 PM,"(29.9274629525866, -90.0735244964996)",3679884.99,521307.25
401 Girod St Unit 6,401 Girod St Unit 6,Commercial STR,2,4,06/12/2020 11:59:59 PM,"(29.9467792696332, -90.067707967678)",3681649.75,528351.66
323 N Lopez St,323 N Lopez St,Accessory STR,3,6,11/15/2019 03:57:29 PM,"(29.9709579829682, -90.0901738253014)",3674439.83086,537066.06906
1024 Sixth St Apt 202,1024 Sixth St Apt 202,Commercial STR,1,2,12/18/2019 11:59:59 PM,"(29.924953834729, -90.0837786417484)",3676647.01,520359.28
4510 Magazine St,4510 Magazine St,Commercial STR,3,6,03/13/2020 11:59:59 PM,"(29.9205845179855, -90.1030449718852)",3670561.43,518704.4
7318 Pitt St New Orleans LA 70118,7318 Pitt St New Orleans LA 70118,Accessory STR,1,2,01/09/2020 11:59:59 PM,"(29.9334229533314, -90.1316532410012)",3661450.34,523276.77
1126 Elysian Fields Ave,1126 Elysian Fields Ave,Commercial STR,2,4,05/02/2020 11:08:58 AM,"(29.9691342070344, -90.0571976713841)",3684887.63,536517.65
2301 Governor Nicholls St,2301 Governor Nicholls St,Accessory STR,2,4,04/29/2020 11:59:59 PM,"(29.9717689799804, -90.0751633099367)",3679189,537412.85
4230 Canal St Ste A,4230 Canal St Ste A,Commercial STR,2,4,03/11/2020 11:59:59 PM,"(29.9757861937567, -90.1032279282637)",3670287.98,538777.19
825 Henry Clay Ave 825 1/2,825 Henry Clay Ave 825 1/2,Accessory STR,2,4,12/03/2019 08:49:16 PM,"(29.9237166247341, -90.1239504422638)",3663927.26707,519772.85279
1427 St Anthony St,1427 St Anthony St,Accessory STR,2,4,10/11/2019 11:59:59 PM,"(29.971852820304, -90.0617061059864)",3683449.24207,537490.37025
2521 Bell St,2521 Bell St,Commercial STR,2,4,02/18/2020 11:59:59 PM,"(29.976088699759, -90.077289386703)",3678498.66,538976.28
2529 Burgundy St Apt A,2529 Burgundy St Apt A,Accessory STR,3,6,04/03/2020 11:59:59 PM,"(29.967111188508, -90.051181381176)",3686800.68,535803.27
1801 N Rampart St,1801 N Rampart St,Commercial STR,4,8,02/22/2020 02:04:25 PM,"(29.9673461057685, -90.0613420031851)",3683582.71,535852.84
900 Bartholomew St Unit 304,900 Bartholomew St Unit 304,Commercial STR,2,4,06/06/2020 11:59:59 PM,"(29.9636588712309, -90.0361131779111)",3691585.73,534601.58
4930 S Galvez St,4930 S Galvez St,Accessory STR,1,2,06/21/2020 11:38:37 AM,"(29.9442185099036, -90.1076539931287)",3669009.52,527282.95
1535 Music Street,1535 Music Street,Temporary STR,2,4,10/18/2019 11:59:59 PM,"(29.9736842561606, -90.0511642668426)",3686779.35273,538193.54145
2631 Royal St,2631 Royal St,Accessory STR,1,2,07/02/2020 11:59:59 PM,"(29.96472895667, -90.05057265669)",3687003.11,534939.16
703 Carondelet St Apt 109,703 Carondelet St Apt 109,Commercial STR,2,4,01/30/2020 02:09:40 PM,"(29.9475907554744, -90.0727054280043)",3680063.9,528629.3
75 Neron Pl,75 Neron Pl,Accessory STR,3,6,05/09/2020 11:59:59 PM,"(29.9519148395324, -90.1170475444607)",3666004.96,530049.93
2334 Joliet St Unit A,2334 Joliet St Unit A,Accessory STR,2,4,12/09/2019 11:59:59 PM,"(29.9583596084411, -90.124555206611)",3663602.81,532368.34
3122 Desaix Blvd,3122 Desaix Blvd,Accessory STR,2,4,03/19/2020 11:59:59 PM,"(29.9883536426888, -90.0758079151371)",3678918.73,543441.43
3046 Dumaine St,3046 Dumaine St,Accessory STR,3,6,08/11/2020 11:59:59 PM,"(29.9748270372574, -90.0859206894051)",3675771.08,538487.64
1807 N Rampart St,1807 N Rampart St,Commercial STR,3,6,06/21/2020 08:05:16 AM,"(29.9673640876789, -90.0612221968822)",3683620.57,535859.8
730 Poland Ave Apt C,730 Poland Ave Apt C,Commercial STR,,,04/15/2020 11:59:59 PM,"(29.9613646702437, -90.0329467942141)",3692597.76,533778.69
4039 Athis Ct,4039 Athis Ct,Temporary STR,2,4,07/30/2020 11:59:59 PM,"(30.018974083718, -90.0453241883708)",3688443.17,554683.39
4817 Tchoupitoulas St,4817 Tchoupitoulas St,Commercial STR,,,08/20/2020 11:59:59 PM,"(29.9168275651174, -90.1062643546141)",3669556.27,517327.3
1240 Magazine St,1240 Magazine St,Choose a License Type,1,2,06/11/2020 11:59:59 PM,"(29.9384142446171, -90.0710954030913)",3680610.52,525298
1133 Governor Nicholls St,1133 Governor Nicholls St,Accessory STR,1,2,08/07/2019 11:16:51 AM,"(29.9651515286713, -90.0654313419112)",3682296.79,535040.46
5232 Annunciation St,5232 Annunciation St,Accessory STR,2,4,07/29/2020 11:59:59 PM,"(29.917452460454, -90.1120186660515)",3667731.01,517535.06
931 N Derbigny St,931 N Derbigny St,Accessory STR,3,6,06/04/2020 11:59:59 PM,"(29.9669139751415, -90.0725044742443)",3680050.22,535656.64
2401 Annunciation Street,2401 Annunciation Street,Accessory STR,2,4,10/10/2019 02:55:48 PM,"(29.9255563848727, -90.0775225882427)",3678626.22069,520600.0526
3420 Lake Trail Dr,3420 Lake Trail Dr,Accessory STR,,,05/20/2020 11:59:59 PM,"(29.9206790513007, -90.0865653514082)",3675781.23,518795.2
4631 Arts St,4631 Arts St,Temporary STR,3,6,10/24/2019 10:42:16 AM,"(30.0057321208955, -90.0530216206489)",3686061.10774,549840.79176
"1610 Martin Luther King, Jr Blvd Apt 202","1610 Martin Luther King, Jr Blvd Apt 202",Commercial STR,1,2,12/04/2019 11:07:50 AM,"(29.9392027965785, -90.0759476581574)",3679070.6244,525567.85011
1716 Pine St,1716 Pine St,Accessory STR,1,2,07/01/2020 11:59:59 PM,"(29.9470954218717, -90.1205556144043)",3664912.62,528285.63
"1610 Martin Luther King, Jr Blvd Apt 201","1610 Martin Luther King, Jr Blvd Apt 201",Commercial STR,2,4,12/04/2019 11:03:04 AM,"(29.9392027965785, -90.0759476581574)",3679070.6244,525567.85011
900 Bartholomew St Unit 209,900 Bartholomew St Unit 209,Commercial STR,2,4,06/05/2020 11:59:59 PM,"(29.9637298395558, -90.0362405766324)",3691545.1,534626.93
3641 Bennett St,3641 Bennett St,Accessory STR,2,4,01/09/2020 11:59:59 PM,"(29.9140215213988, -89.9778343451331)",3710251.85,516765.41
301 St Charles Ave Apt 502 unit 502,301 St Charles Ave Apt 502 unit 502,Commercial STR,,,08/06/2020 11:59:59 PM,"(29.9514503362973, -90.0702093630666)",3680838.88,530041.49
622 S Lopez St,622 S Lopez St,Commercial STR,1,2,11/28/2019 11:59:59 PM,"(29.963654356009, -90.0961797887459)",3672566.98491,534389.60916
1717 Pauger St,1717 Pauger St,Commercial STR,5,10,05/21/2020 11:59:59 PM,"(29.9677836205809, -90.0602631959939)",3683922.51,536015.73
1810 Cambronne St,1810 Cambronne St,Accessory STR,,,06/05/2020 11:59:59 PM,"(29.9539729493513, -90.1277056407292)",3662622.02,530762.67
2036 Magazine St Apt 1,2036 Magazine St Apt 1,Commercial STR,1,2,05/29/2020 11:59:59 PM,"(29.9304021125967, -90.0752784595086)",3679317.7,522369.93
3320 Baudin St,3320 Baudin St,Accessory STR,2,4,09/06/2020 11:59:59 PM,"(29.9659682983931, -90.0964773996327)",3672463.67,535230.03
1572 Magazine Apt B,1572 Magazine Apt B,Commercial STR,1,2,04/05/2020 12:00:00 AM,"(29.9327317617108, -90.0727171591492)",3680119.63,523225.99
2138 Royal St Apt 3,2138 Royal St Apt 3,Commercial STR,1,2,06/03/2020 04:57:09 PM,"(29.9644897002969, -90.0568900824231)",3685003.83,534829.82
900 Bartholomew St Unit 217,900 Bartholomew St Unit 217,Commercial STR,2,4,06/05/2020 11:59:59 PM,"(29.9637638040799, -90.036391448944)",3691497.19,534638.74
4353 Van Ave,4353 Van Ave,Temporary STR,2,4,04/07/2020 11:59:59 PM,"(30.0027451728576, -90.0721154060202)",3680029.99,548687.6
2817 Laurel St,2817 Laurel St,Accessory STR,3,6,01/23/2020 03:57:00 PM,"(29.9243686328455, -90.0817218679706)",3677300.82,520153.59
1823 S Rampart Street,1823 S Rampart Street,Accessory STR,,,02/14/2020 11:59:59 PM,"(29.9394622855255, -90.0819989319658)",3677153.12,525641.23
2632 S Derbigny St,2632 S Derbigny St,Commercial STR,4,8,07/21/2020 11:59:59 PM,"(29.9439063924587, -90.0942347046895)",3673260.51,527215.16
900 Bartholomew St Unit 216,900 Bartholomew St Unit 216,Commercial STR,2,4,06/03/2020 11:59:59 PM,"(29.9637597875502, -90.0363717618179)",3691503.44,534637.35
900 Bartholomew St Unit 420,900 Bartholomew St Unit 420,Commercial STR,1,2,06/06/2020 11:59:59 PM,"(29.9637068256816, -90.0364250990244)",3691486.77,534617.9
"1527 Robert C Blakes, SR Dr","1527 Robert C Blakes, SR Dr",Commercial STR,3,6,04/09/2020 11:12:57 AM,"(29.9392823575052, -90.0772723489634)",3678650.77,525592.18
2411 Burgundy St,2411 Burgundy St,Accessory STR,3,6,02/03/2020 11:59:59 PM,"(29.9668116989354, -90.0538980622112)",3685941.75,535684.75
1107 St Anthony St,1107 St Anthony St,Commercial STR,3,6,01/25/2020 02:48:31 PM,"(29.9675282678134, -90.0613536408444)",3683578.29,535919.04
1816 Terpsichore St,1816 Terpsichore St,Commercial STR,1,2,05/14/2020 11:59:59 PM,"(29.9399500231844, -90.0789895659525)",3678104.26,525829.01
8137 Pritchard Pl,8137 Pritchard Pl,Accessory STR,2,4,12/19/2019 11:59:59 PM,"(29.9603624856716, -90.1173004899131)",3665892.26,533120.97
4315 Palmyra St #New Orleans 70119,4315 Palmyra St #New Orleans 70119,Accessory STR,1,2,06/28/2020 11:59:59 PM,"(29.97489589655, -90.1050396704862)",3669717.87,538447.29
2861-2863 Grand Route St John St,2861-2863 Grand Route St John St,Accessory STR,3,6,05/23/2020 11:59:59 PM,"(29.9798421302956, -90.079539451089)",3677771.38,540333.37
